id_origine,name,accuracy,remaining geometry
197,Balcon est du Gerbier " new" - 13498 - UtagawaVTT.com,0.019764829447430077,[('SRID=4326;LINESTRING(5.598372192712708 45.026434063387754,5.598324174 45.026428308,5.598254101 45.02628414,5.598152932 45.026188334,5.597996106 45.026138462,5.597799718 45.025912151,5.597643312 45.025809975,5.597647419 45.025703441,5.597546333 45.025618868,5.59741457 45.02558819,5.597121203 45.0253483,5.596995307 45.02528267,5.596632748 45.025234715,5.596329784 45.02488696,5.595524032 45.024216324,5.594983231 45.023586005,5.594960896146525 45.02354707963366)',)]
198,Corbas - Serezin par les berges du Rhone - 134 - UtagawaVTT.com,0.008436082605575625,[('SRID=4326;MULTILINESTRING((4.823249453633941 45.64780407681697,4.82216214731804 45.64726042365902),(4.819470975131956 45.646089702627464,4.818964 45.6457686,4.81849131525466 45.64541923472976))',)]
909,Bord du Rhone depuis Corbas - 34566 - UtagawaVTT.com,0.01580547571733957,[('SRID=4326;LINESTRING(4.80877639974483 45.62295029277302,4.808725 45.623119,4.808745 45.62319,4.808713 45.623392,4.808754 45.623532,4.808813 45.623654,4.808798 45.623708,4.808722 45.623777,4.808731 45.623845,4.808714 45.623879,4.808732 45.623913,4.808689 45.6241,4.808774 45.624148,4.808706 45.624328,4.808713 45.624612,4.808738 45.624709,4.808735 45.624789,4.80868 45.624899,4.808669 45.624991,4.808638 45.625051,4.808584 45.625918,4.808628 45.625998,4.808604 45.62611,4.808559 45.626177,4.808571 45.626215,4.808536 45.626421,4.808584 45.626471,4.808556 45.626682,4.808568 45.62674,4.808614 45.626782,4.808627 45.626824,4.808547 45.626918,4.80854 45.627144,4.80857 45.627265,4.808532 45.627433,4.808565 45.627534,4.808499 45.627655,4.808516 45.62796,4.808553 45.628202,4.808547 45.628297,4.808595 45.628404,4.808593256528331 45.62865593165617)',)]
2106,Pur XC et vieilles pierres en Haut Gresivaudan - 3297 - UtagawaVTT.com,0.017871862701166343,[('SRID=4326;MULTILINESTRING((6.046781760141408 45.429145661007695,6.046664718 45.429067633,6.045913699 45.428488276,6.04572058 45.428209326,6.044604781 45.42752268,6.044218543 45.427179358,6.043725016 45.426814577,6.043317321 45.426428339,6.043124202 45.426170847,6.042652133 45.425634405,6.042561761938701 45.42556210840365),(6.005194830967407 45.36665811526911,6.005873683 45.366668722,6.006386997850255 45.36684681109461))',)]
910,Berges du Rhone est et ouest - 34567 - UtagawaVTT.com,0.0,[('SRID=4326;LINESTRING EMPTY',)]
2107,Les cretes de Vaulnaveys et la Frange Verte - 32 - UtagawaVTT.com,0.000965163180678913,[('SRID=4326;LINESTRING(5.744077306087382 45.155972221131385,5.7440686 45.1559114,5.7439184 45.1558256)',)]
2448,La Mouthiere : Mont Verdun et Mont Thou - 8370 - UtagawaVTT.com,0.0,[('SRID=4326;LINESTRING EMPTY',)]
2634,Saint-Nizier - Seyssins par le sentier de la Vie et le plateau du Peuil - 12828 - UtagawaVTT.com,0.005820157468928596,[('SRID=4326;MULTILINESTRING((5.638208666146167 45.1256538475396,5.638082977 45.1256485,5.638201927364942 45.12568288283952),(5.639115422481839 45.1174358145463,5.639817277 45.117439264,5.639885753294887 45.11737537642738))',)]
2915,Rando de Champier 2018 - 22 km - 19698 - UtagawaVTT.com,0.15208092111539798,[('SRID=4326;MULTILINESTRING((5.29398874163925 45.4450944142296,5.2940516 45.4451079,5.294168 45.4450883,5.294387571969288 45.44471492054393),(5.294581904094486 45.44442454609502,5.2946009 45.4443994,5.294724485335001 45.44419710208655),(5.316087872444164 45.4435245463435,5.3156007 45.4442718,5.315471 45.4444159,5.3152777 45.4446988,5.3151854 45.4448637,5.3150788 45.4450059,5.3147581 45.4453537,5.3147265 45.4454988,5.314751 45.4455801,5.3146717 45.445723,5.3145027 45.4458598,5.3143087 45.4459313,5.3142055 45.4459388,5.3139779 45.4459995,5.3137861 45.4460713,5.3134979 45.4462113,5.3133849 45.4463498,5.3134001 45.4465067,5.3134715 45.4465684,5.3136509 45.4466778,5.3138606 45.4467498,5.3139442 45.4467933,5.3140138 45.4468533,5.3140926 45.4470794,5.3141522 45.4471449,5.3141828 45.4472245,5.3141916 45.447316,5.3141633 45.4473894,5.3139949 45.4476021,5.3139653 45.4476736,5.3139559 45.4477538,5.3139872 45.4480201,5.3139404 45.4480924,5.3139351 45.4481718,5.3139008 45.4482423,5.3138504 45.4484295,5.3138553 45.448598,5.3137242 45.4487454,5.3136374 45.4489062,5.3136487 45.4489897,5.3136326 45.449171,5.3137137 45.4493448,5.3139014 45.4494815,5.3141161 45.4495755,5.3141908 45.4496328,5.3143078 45.4498863,5.3143967 45.4500304,5.314410037242128 45.450070536140956),(5.315411986451097 45.479196821651236,5.3154143 45.4792316,5.3153819 45.4794611,5.3152369 45.4798957,5.3152382 45.4800745,5.3153181 45.4802707,5.3154416 45.4804363,5.3155906 45.4806819,5.3158202 45.4813114,5.315713 45.481614,5.315591 45.4817407,5.315309 45.4819029,5.3151485 45.4820445,5.3152651 45.4822256,5.3154672 45.4824396,5.3157295 45.4827812,5.3156305 45.4828926,5.3157093 45.4829411,5.3159453 45.4829882,5.3160463 45.4831411,5.3161417 45.4835123,5.3161157 45.4837896,5.3160354 45.4840224,5.3160559 45.4841993,5.3161529 45.4843764,5.316222 45.484456,5.3165285 45.4845824,5.3171273 45.484752,5.3174548 45.4848745,5.3178071 45.4850596,5.3179587 45.4851066,5.3182863 45.4852474,5.3188008 45.4855013,5.31899 45.4855814,5.3193909 45.4858001,5.3196412 45.4859053,5.3196534 45.4860475,5.3195861 45.4861297,5.3193374 45.4863521,5.3187714 45.4869234,5.3184511 45.487298,5.3186416 45.4873901,5.3188763 45.4874561,5.3192186 45.4875178,5.3194991 45.4875811,5.3197482 45.4876598,5.3201365 45.4877457,5.3209057 45.4879375,5.321837752801033 45.48814452586054),(5.313099492154052 45.49034998416421,5.3130609 45.4903469,5.31305136102871 45.49035448194363),(5.285086815209399 45.449999084429145,5.2851079 45.4498951,5.2852725 45.4492653,5.2853139 45.4489512,5.2852612 45.4486989,5.2852566 45.4485253,5.2852087 45.4483405,5.2851821 45.4481572,5.2851755 45.4479776,5.2851919 45.4477962,5.2852556 45.4476358,5.2853258 45.4472053,5.2853072 45.4470186,5.285328 45.446637,5.285593 45.4461594,5.2857414 45.4460291,5.2859471 45.4457287,5.2864839 45.4451012,5.2865577 45.4448597,5.2868056 45.4446627,5.2869551 45.4443997,5.287062 45.4441129,5.2872086 45.4438316,5.2873763 45.4436996,5.2873791 45.443546,5.2875045 45.4431878,5.2876093 45.4431219,5.2880172 45.4431118,5.2882447 45.4433216,5.2883333 45.4436459,5.2883113 45.443959,5.2881657 45.444478,5.2881383 45.444741,5.2886227 45.4452296,5.2890958 45.4453719,5.289399755179645 45.445402027853156))',)]
3072,Vernaison - Montagny - Taluyers - 24718 - UtagawaVTT.com,0.0,[('SRID=4326;LINESTRING EMPTY',)]
3242,Saint-Nizier-du-Moucherotte - Fontaine par le desert J.J. Rousseau - 29 - UtagawaVTT.com,0.01438218041979904,[('SRID=4326;MULTILINESTRING((5.632653579354405 45.16897552588918,5.6326389 45.1689792,5.6324673 45.1690221,5.6322312 45.169065,5.6321454 45.1690865,5.6318235 45.1691723,5.631609 45.1692367,5.6312656 45.1693225,5.631230079261889 45.1693298473465),(5.654256393065111 45.17114399614336,5.6542468 45.1711464,5.654254301522866 45.17114817861128),(5.669618198129971 45.16624079414089,5.669508161029443 45.166422202912415),(5.672647206263743 45.17387880196933,5.671651175782909 45.17515395987364),(5.6714261497535 45.17544204716173,5.671067774907895 45.175900852917046))',)]
3363,Autrans pas Brochier  pas de la Cle - 3417 - UtagawaVTT.com,0.00013068138080255353,[('SRID=4326;LINESTRING(5.556156816832965 45.18611234639937,5.556189396672104 45.18610582840732)',)]
3605,Entre Jarrie, le Saut du Moine et Montchaboud - 7052 - UtagawaVTT.com,0.0,[('SRID=4326;LINESTRING EMPTY',)]
201,Saint-Jean-de-Bournay - Chatonnay - 13598 - UtagawaVTT.com,0.1145728464990754,[('SRID=4326;MULTILINESTRING((5.209839224470456 45.48953944693372,5.20889 45.49021,5.20803 45.49072,5.20539 45.49161,5.20442 45.49233,5.20354 45.49264,5.20258 45.49267,5.201980525434928 45.492765621709765),(5.199968591299627 45.493336441987026,5.19996 45.49334,5.19867 45.4938,5.19837 45.49434,5.19796 45.49491,5.19721 45.49528,5.19644 45.49597,5.195853178274654 45.496449312401616),(5.194315244872406 45.49777382935054,5.19206 45.49959,5.19116 45.5001,5.18981 45.5006,5.18902 45.5006,5.18751 45.50049,5.18635 45.50046,5.185403589777972 45.500451317337415))',)]
202,Saint-Jean-de-Bournay - Meyrieu-les-Etangs - 13637 - UtagawaVTT.com,0.1346223262860264,[('SRID=4326;MULTILINESTRING((5.175534466917988 45.49253561421552,5.17612 45.49252,5.17749 45.49243,5.17854 45.4927,5.1802 45.49329,5.18176 45.49389,5.18301 45.49374,5.18483 45.49401,5.18539 45.49473,5.185507655050116 45.49489278301454),(5.189402190510082 45.49606461908237,5.1897 45.49637,5.19144 45.49782,5.19303 45.49896,5.19148 45.49998,5.19303 45.50018,5.1941 45.50037,5.19489 45.50024,5.19605 45.50007,5.197174830285899 45.500104433580184),(5.19769233804699 45.50038790376383,5.197 45.50095,5.19618 45.50209,5.19554 45.50344,5.19464 45.50439,5.19386 45.50492,5.193758630071138 45.50496885297776))',)]
2109,Frange verte - Single du Temple - 33186 - UtagawaVTT.com,0.0011135748860351465,[('SRID=4326;LINESTRING(5.755379270820547 45.1275168183095,5.755201312842568 45.12731359480967)',)]
2389,Lus la Croix Haute - Retour vers Grenoble (raid sur 3 jours) - 7309 - UtagawaVTT.com,0.015435937089483969,[('SRID=4326;MULTILINESTRING((5.715853412379815 44.65835654859878,5.71632775151825 44.65837018774334),(5.786195441938017 44.79622484335704,5.786433 44.796499,5.786723 44.797575,5.786684 44.797892,5.786243 44.798096,5.785242 44.798338,5.784777 44.798477,5.7847612705487 44.79848461102482),(5.74923356460239 44.86128723492824,5.749161 44.861376,5.747941 44.861876,5.749013 44.861452,5.749251694852692 44.86142455254261),(5.76569365903044 44.87090633006699,5.76581 44.870989,5.766276 44.871973,5.767235 44.87191,5.767407545655486 44.87194709731593),(5.747727902141849 44.95932317185763,5.74775 44.959326,5.748357491809982 44.95932454840667),(5.742713549462315 45.01230833008481,5.742758 45.012342,5.74346 45.01326,5.744658 45.014407,5.744364 45.014754,5.74451173577262 45.015562389682216),(5.782467383521246 45.082281489404544,5.782417 45.082326,5.782469515374287 45.082283586309174),(5.813456333825993 45.12664740234581,5.811536277468114 45.12686105678705),(5.80879900268142 45.12518659591147,5.807302 45.123859,5.806958695212822 45.123789648982694),(5.801263962336444 45.12031816384453,5.800495 45.120777,5.80037 45.121007,5.800802 45.121967,5.800989373463937 45.12224969426681))',)]
2449,Cretes de la Moliere depuis Grenoble - 8384 - UtagawaVTT.com,0.0,[('SRID=4326;LINESTRING EMPTY',)]
2916,Craponne - Vaugneray - 19699 - UtagawaVTT.com,0.0,[('SRID=4326;LINESTRING EMPTY',)]
3051,Cinq vallees - 24262 - UtagawaVTT.com,0.022140404471654163,[('SRID=4326;MULTILINESTRING((4.850470052900354 45.6141737086716,4.850046 45.614505,4.849888 45.614597,4.849552 45.614875,4.849236 45.615088,4.849112 45.615247,4.848907 45.615421,4.848802 45.615472,4.848673 45.61569,4.848667 45.615777,4.848746 45.615846,4.849108 45.615924,4.849188 45.615988,4.849455 45.616324,4.849585 45.616449,4.849586 45.616519,4.849526 45.616609,4.849384 45.616745,4.849269 45.617167,4.849232 45.61723,4.849172 45.617575,4.849072 45.61777,4.849055 45.6179,4.848978 45.618106,4.848975 45.618447,4.848905 45.618616,4.849554 45.61874,4.84955401650782 45.61874107772484),(4.828703628825993 45.636849465881326,4.828637 45.636794,4.82847 45.636569,4.82834 45.636509,4.8279 45.636611,4.827782 45.636534,4.827685 45.63637,4.827633514140133 45.63633688468168),(4.766263372020497 45.561298704254774,4.766254 45.561548,4.766316 45.561916,4.766573 45.56243,4.766779 45.562663,4.766768 45.562924,4.766505 45.563306,4.766462 45.563556,4.766449 45.563915,4.766534 45.564376,4.766328 45.564884,4.766255 45.565377,4.76626 45.565591,4.766256157670878 45.565611770851625),(4.813474492308504 45.59748752430724,4.81371513647085 45.597352763576325))',)]
3073,Altavtt 2008 - 40 km - 2472 - UtagawaVTT.com,0.03855235153003399,[('SRID=4326;MULTILINESTRING((4.514052860009067 46.0893313190356,4.514148235 46.08934021,4.514327526 46.089233398,4.514311314 46.089107513,4.51425457 46.089050293,4.513874054 46.088729858,4.513177395 46.087558746,4.513007164 46.087409973,4.512777805 46.087284088,4.512151241 46.086818695,4.512085438 46.086730957,4.512084961 46.086650848,4.51212883 46.086574554,4.512246132 46.086463928,4.512329578 46.086410522,4.512535095 46.086338043,4.513301373 46.085948944,4.513567924 46.085769653,4.513824463 46.085552216,4.514275074 46.085037231,4.514590341284475 46.08481048286577),(4.518371705301485 46.08348926418636,4.518443584 46.083385468,4.518466071648138 46.08337486248197),(4.523042345527679 46.08057178661554,4.523056507 46.080558777,4.523037161755846 46.08054097251797),(4.483294994332074 46.158739111063035,4.483288729971998 46.15873299374266),(4.47732109634994 46.11808926580736,4.477320194 46.118083954,4.477369308 46.11787796,4.477330685 46.117664337,4.477321625 46.117385864,4.477355003 46.117153168,4.477277279 46.116737366,4.476977348 46.116008759,4.476977348 46.115840912,4.477060795 46.11561203,4.477360249 46.115432739,4.477525711 46.11529541,4.477556144727221 46.11525767045876),(4.488844956157041 46.1052365151134,4.488972130645425 46.10521827747014),(4.491326186550416 46.10387724146878,4.491436005 46.10383606,4.491672516 46.103778839,4.492263794 46.103725433,4.492533207 46.103652954,4.493052483 46.103466034,4.493240356 46.103279114,4.493158817 46.102664948,4.492914939414244 46.10211483463916),(4.493642337658358 46.10167546231387,4.493674755 46.101882935,4.493757248 46.102161407,4.49407196 46.102245331,4.494216919 46.102172852,4.494410992 46.101837158,4.494449599858297 46.10179787544631))',)]
3243,Biviers reservoirs depuis le bas de Montbonnot - 3005 - UtagawaVTT.com,0.0,[('SRID=4326;LINESTRING EMPTY',)]
3330,VTT de la Sure 2009 - 65 km - 3264 - UtagawaVTT.com,0.0447245092799875,[('SRID=4326;MULTILINESTRING((5.68101399736458 45.337749623146074,5.681021 45.337729,5.681047 45.337378,5.680933 45.33707,5.681111 45.336846,5.68133 45.33669,5.681499 45.336652,5.681709 45.336556,5.681849 45.336524,5.682091 45.336402,5.682219 45.336392,5.682487 45.336312,5.68247 45.336276,5.682567 45.336204,5.68257 45.336119,5.682548 45.336134,5.681756 45.335684,5.681467 45.33544,5.680781 45.334948,5.680387 45.334785,5.679709 45.334712,5.679479 45.334717,5.679255 45.334654,5.67903 45.334628,5.67885 45.334649,5.678594 45.334598,5.678286 45.334618,5.677909 45.334472,5.677788 45.334266,5.677738 45.334084,5.677652 45.333905,5.677442 45.333803,5.677038 45.333735,5.676829 45.333669,5.676497 45.3336,5.676311 45.333537,5.676054 45.333338,5.675968 45.333208,5.675949 45.332937,5.676052 45.332693,5.675894 45.33221,5.675877 45.332058,5.675771 45.331938,5.675429 45.331759,5.674978 45.331369,5.674851 45.331204,5.674786 45.331038,5.674847 45.330894,5.674909 45.330833,5.675461 45.330618,5.675707 45.33041,5.675753 45.330291,5.675982 45.330046,5.675995035846728 45.32990173662955),(5.670916879917056 45.31336790395117,5.670384 45.313129,5.670123 45.312988,5.669955 45.312716,5.669876 45.312665,5.669501 45.312701,5.669287 45.312666,5.669159 45.312562,5.669051 45.312408,5.668882 45.312043,5.668903 45.311872,5.66867 45.31153,5.668703 45.311308,5.668861 45.311054,5.668792 45.310797,5.668686 45.310666,5.668349 45.310487,5.668197 45.310493,5.667976 45.310434,5.667865 45.310375,5.66783 45.310277,5.667395 45.309965,5.667326 45.309875,5.667285 45.309686,5.667295 45.309579,5.667139 45.309215,5.666884 45.309081,5.66681 45.309001,5.666634 45.308909,5.666502 45.308919,5.666001 45.308804,5.665852 45.308743,5.665125 45.308632,5.664893 45.308542,5.664625 45.308538,5.66454 45.308603,5.664541 45.308698,5.664483 45.30887,5.664556 45.308978,5.66461 45.309195,5.66445 45.309388,5.664104 45.309686,5.663303 45.309969,5.663161654384749 45.30999363284582),(5.656468169473663 45.34763832213118,5.656476 45.347648,5.656708 45.347879,5.656769 45.34803,5.656813 45.348266,5.656966 45.348439,5.657012 45.348396,5.65701 45.347995,5.657127 45.34793,5.657185 45.347922,5.65768 45.348217,5.65778 45.348323,5.658044 45.348512,5.658088805429422 45.34846749527816))',)]
3365,De Messimy a Izeron - 3421 - UtagawaVTT.com,0.0,[('SRID=4326;LINESTRING EMPTY',)]
3860,Chemin des Croix au-dessus de Dizimieux - 12632 - UtagawaVTT.com,0.00923503472987714,[('SRID=4326;LINESTRING(4.634941751010373 45.50817452403562,4.634966 45.508178,4.635231 45.508251,4.635591 45.50846,4.635805 45.508518,4.636259 45.50875,4.636541 45.508934,4.636716 45.508987,4.637252 45.509254,4.637726126154265 45.50952075425597)',)]
3928,St-Simeon-de-Bressieux - Parc du Chambaran - 14333 - UtagawaVTT.com,0.06650190001872468,[('SRID=4326;MULTILINESTRING((5.277218039986162 45.332724022660855,5.277134 45.331789,5.277115910171157 45.33089104099605),(5.294556780169552 45.306282048848004,5.294865 45.306559,5.295085 45.306664,5.29547 45.306808,5.295981 45.306968,5.296961 45.307184,5.297223 45.307213,5.297462 45.307298,5.297781 45.307377,5.298149 45.307415,5.298457 45.30747,5.298931 45.30752,5.299094 45.307514,5.299363 45.307571,5.299749 45.30771,5.300023 45.307774,5.300493 45.307943,5.30108 45.308257,5.301419 45.308504,5.302106 45.308935,5.302122 45.309224,5.302157 45.309314,5.302377 45.309529,5.302701 45.309925,5.303073 45.31018,5.303551 45.310335,5.304019436182339 45.31043022624651),(5.297835324909795 45.26811856450868,5.297792 45.268209,5.297746 45.268505,5.297675 45.268693,5.297666 45.268801,5.297583 45.268971,5.297256 45.269372,5.297225 45.269349,5.297198 45.269458,5.297115 45.269595,5.297065 45.269758,5.296877 45.270164,5.296827 45.270443,5.29674 45.27072,5.296645916558886 45.27090061273732),(5.295607643038392 45.27261194031469,5.295453 45.272906,5.294715616462122 45.274425847292044),(5.274522136349529 45.316884287344884,5.274468 45.316912,5.274282 45.316962,5.273462 45.317058,5.273344 45.317086,5.273145 45.317184,5.273082 45.317285,5.272914 45.317695,5.27281 45.318163,5.272717 45.318276,5.272328 45.318483,5.272157 45.318617,5.272047 45.318757,5.271988 45.318902,5.27192 45.318982,5.271899760738981 45.318993642052796))',)]
3960,Le col de la Valette depuis Besse - 15032 - UtagawaVTT.com,0.0,[('SRID=4326;LINESTRING EMPTY',)]
4040,Brignoud - Laval - Col du Lautaret - Descente par les Adrets - 16807 - UtagawaVTT.com,0.0,[('SRID=4326;LINESTRING EMPTY',)]
4092,Tour sans Venin par Comboire et voie du tram - 18658 - UtagawaVTT.com,0.0,[('SRID=4326;LINESTRING EMPTY',)]
4143,Boucle le Cheylas - Fort Barraux - 1948 - UtagawaVTT.com,0.0,[('SRID=4326;LINESTRING EMPTY',)]
4325,Grande boucle autour du col de la Luere - 25133 - UtagawaVTT.com,0.0,[('SRID=4326;LINESTRING EMPTY',)]
4477,Biviers reservoirs depuis le bas de Montbonnot - 3005 - UtagawaVTT.com,0.0,[('SRID=4326;LINESTRING EMPTY',)]
4527,Cretes en Beaujolais - Julienas - 3158 - UtagawaVTT.com,0.002766110331170869,[('SRID=4326;MULTILINESTRING((4.680027701804063 46.248432103892604,4.679984 46.248471,4.679754 46.248664,4.67962131722398 46.24875913104695),(4.679305060608701 46.24903251231999,4.679237 46.249116,4.679046449289355 46.249303310052305))',)]
4539,Boucle au depart de Montceau - 31957 - UtagawaVTT.com,0.007436342540955127,[('SRID=4326;MULTILINESTRING((5.39358599605372 45.631231455361764,5.393727 45.631141,5.393938 45.630966,5.393965 45.630907,5.394079 45.630793,5.394101 45.630731,5.394039 45.630218,5.393999 45.630072,5.394065 45.630021,5.39452 45.629859,5.395059 45.629622,5.395361 45.629512,5.395793017830435 45.629376528891534),(5.398285647953875 45.62469397815932,5.399334 45.624332,5.399585 45.624211,5.399597069868387 45.62420351221128))',)]
203,Monts du Lyonnais - La Milotte - 13681 - UtagawaVTT.com,0.07475374701845054,[('SRID=4326;MULTILINESTRING((4.425726718524762 45.82706381394848,4.4259087 45.8271046,4.4273529 45.8278427,4.4280776 45.8282793,4.4288014 45.8286933,4.4295261 45.8291298,4.4300891 45.8295468,4.4304176 45.8297207,4.4317354 45.8296736,4.432016116745402 45.82964212375166),(4.413714892229797 45.79856665458461,4.413644826 45.798543748,4.413430689791379 45.79843347560581),(4.411631207398407 45.79409286763147,4.4111176 45.7933589,4.411225 45.7927944,4.411176833041728 45.792275405468075),(4.398211673234315 45.78409812035989,4.3975459 45.7839563,4.3970588 45.7838302,4.396572864067381 45.78345934449969),(4.39613772476964 45.78390860598992,4.3962029 45.7841609,4.3963086 45.7844065,4.3968463 45.7850266,4.3971744 45.7852006,4.3973732 45.7853544,4.39740675474489 45.78543885398468),(4.389539741784108 45.793835503012495,4.3891251 45.7935603,4.3886042 45.7933898,4.3885525 45.7937282,4.3884678 45.7940448,4.3885167 45.7944938,4.388503 45.7949891,4.3884538 45.795395,4.3881324 45.7954008,4.3878532 45.7956759,4.3874683 45.7957055,4.3871452 45.7956664,4.386429781052445 45.79565852603774))',)]
204,Tassin - Grezieu : Ruisseaux caches et moulins - 1368 - UtagawaVTT.com,0.0,[('SRID=4326;LINESTRING EMPTY',)]
912,Henri Anglade 2021 (30eme edition) - 48 km - 34707 - UtagawaVTT.com,0.0,[('SRID=4326;LINESTRING EMPTY',)]
209,Brignoud - Laval - 1370 - UtagawaVTT.com,0.026373444546089718,[('SRID=4326;LINESTRING(5.909360128016758 45.25330573821326,5.909432 45.253333,5.909495 45.253251,5.909603 45.253308,5.909711 45.253365,5.909783 45.25346,5.909873 45.253556,5.909971 45.253632,5.910034 45.25372,5.910052 45.253828,5.910061 45.25393,5.910142 45.254012,5.910241 45.254076,5.910376 45.254069,5.910331 45.254158,5.910214 45.254209,5.910061 45.254228,5.909953 45.254304,5.90989 45.254387,5.909935 45.254298,5.909792 45.25433,5.909675 45.254374,5.90954 45.254399,5.909405 45.254399,5.909352 45.254311,5.909226 45.254196,5.909082 45.254082,5.90892 45.253962,5.908911886301394 45.25395685964436)',)]
210,Les singles de Saint-Laurent-de-Mure et Grenay - 13733 - UtagawaVTT.com,0.058271346055929686,[('SRID=4326;MULTILINESTRING((5.092605310312256 45.65310867552463,5.092804 45.653149,5.093127 45.653269,5.093383 45.65338,5.09354 45.653491,5.093738 45.653655,5.093915 45.653756,5.094141 45.653858,5.094298 45.653945,5.09433 45.65386,5.09421 45.653707,5.094069 45.653589,5.094205 45.653504,5.094462345219989 45.653680169211),(5.094371292188703 45.65256001923991,5.094269 45.652422,5.094207 45.65214,5.093953 45.651982,5.093275 45.652226,5.093157 45.651982,5.093359 45.651609,5.093561 45.651323,5.09371 45.651078,5.093914 45.650803,5.093894798984617 45.65060550384178),(5.0929763185754 45.65047076170212,5.092971 45.650478,5.092566 45.651214,5.092411 45.651546,5.092261 45.651803,5.092216482627584 45.651850697184734),(5.055736096589826 45.66950426858795,5.055766 45.6697,5.055817 45.669815,5.055736593445057 45.66988774878781),(5.055553529255264 45.669872469414486,5.055532 45.669711,5.055504 45.669626,5.055179 45.669603,5.054976 45.669553,5.0547 45.669621,5.054693 45.669511,5.054713 45.669406,5.054712738057344 45.66938465167357))',)]
913,Coteaux de Chartreuse - Nord - 3472 - UtagawaVTT.com,0.0,[('SRID=4326;LINESTRING EMPTY',)]
2110,Col de Porte - Chambery - 33272 - UtagawaVTT.com,0.0,[('SRID=4326;LINESTRING EMPTY',)]
2390,Autour de Ranchal - 732 - UtagawaVTT.com,0.1679007327846741,[('SRID=4326;MULTILINESTRING((4.35889 46.11591364101285,4.35889 46.116014,4.358869 46.116207,4.35889260071816 46.11648138591955),(4.431616106257639 46.10193650321583,4.431546 46.101959,4.431267 46.102066,4.431031 46.10213,4.430773 46.102216,4.430559 46.102281,4.430301 46.102345,4.430022 46.102388,4.429786 46.102431),(4.429786 46.102431,4.429572 46.102388),(4.429786 46.102431,4.429014 46.102645,4.428735 46.10271,4.428477 46.102774,4.428048 46.102817,4.427726 46.10286,4.42749 46.102903,4.427211 46.102903,4.426932 46.102924,4.426653 46.102924,4.426353 46.102946,4.426074 46.102967,4.425774 46.102989,4.425452 46.103053,4.425151 46.103139,4.425001 46.103182,4.424658 46.103268,4.4244 46.103332,4.424143 46.103461,4.423177 46.103761,4.422748 46.103826,4.422512 46.103847,4.421997 46.103847,4.421675 46.103847,4.421246 46.103847,4.420924 46.103847,4.420602 46.103868,4.420259 46.103868,4.419937 46.103868,4.419615 46.103868,4.419272 46.103868,4.41895 46.103847,4.41895 46.103568,4.417899 46.10359,4.417512 46.103461,4.417384 46.103439,4.417255 46.103396,4.41704 46.103311,4.416847 46.103246,4.416683632100135 46.10318455842833),(4.409229088728807 46.101823504222295,4.409101 46.101808,4.408779 46.101787,4.408479 46.101766,4.408178 46.101744,4.407878 46.101787,4.40762 46.10183,4.404209 46.101551,4.40393 46.101336,4.403608 46.101251,4.403243 46.101165,4.4029 46.101122,4.402621 46.101079,4.402342 46.101058,4.402063 46.101036,4.401698 46.100993,4.401419 46.10095,4.40114 46.100929,4.400668 46.100886,4.400496 46.100821,4.39923 46.100542,4.398973 46.100371,4.398971197449206 46.1003689919771),(4.398364865391019 46.09985895697401,4.398158 46.099877,4.3979 46.099899,4.397862877075004 46.09990395740924),(4.3961980618109 46.10101483531505,4.394596 46.10065,4.394252 46.100757,4.393973 46.1008,4.393845 46.100843,4.393587 46.100864,4.393351 46.100907,4.393115 46.100972,4.392815 46.101036,4.392579 46.1011,4.392257 46.101165,4.392021 46.101229,4.391763 46.101294,4.391527 46.101336,4.391291 46.101401,4.391034 46.101465,4.390798 46.101551,4.390583 46.10168,4.390433 46.101808,4.390304 46.101959,4.390154 46.102109,4.390004 46.102259,4.389875 46.102409,4.389725 46.102624,4.38966 46.10271,4.389650883084715 46.102730108336516),(4.387528370336555 46.10447833494595,4.387343 46.104491,4.387085 46.104512,4.386806 46.104534,4.386549 46.104577,4.385583 46.104813,4.385464052761084 46.104830745042634),(4.37477650872929 46.094145111175635,4.374554 46.094127,4.374318 46.094127,4.374061 46.094148,4.373031 46.094191,4.37288 46.094127,4.37258 46.093976,4.372344 46.093848,4.372151 46.09374,4.371979 46.093612,4.371829 46.093483,4.371636 46.093204,4.371572 46.092989,4.371507 46.092775,4.371421 46.09256,4.370649 46.092431,4.370799 46.092453,4.371057 46.092431,4.371336 46.092431,4.371357 46.09241,4.3714 46.092153,4.371443 46.092002,4.37125 46.091852,4.371035 46.091788,4.370992 46.091423,4.371017938927354 46.09133251536969),(4.371329223353506 46.09108921090868,4.371357 46.09108,4.371593 46.090994,4.371829 46.09093,4.372108 46.090865,4.372344 46.090801,4.37258 46.090715,4.37276226676239 46.090624290495))',)]
2450,Dardilly - Sourcieux - Eveux - Dommartin - 8397 - UtagawaVTT.com,0.0,[('SRID=4326;LINESTRING EMPTY',)]
